<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
3M	D	08/02/17	00:00:00	175.6000000	177.5800000	175.6000000	177.0700000	89319
3M	D	09/02/17	00:00:00	177.2800000	178.5300000	177.0500000	178.1400000	62394
3M	D	10/02/17	00:00:00	178.2500000	179.5500000	178.2500000	179.0500000	83303
3M	D	13/02/17	00:00:00	180.0300000	181.3700000	179.2900000	181.0300000	87350
3M	D	14/02/17	00:00:00	180.8600000	181.9900000	180.6500000	181.5700000	80054
3M	D	15/02/17	00:00:00	180.8800000	181.8300000	180.3300000	181.6700000	101519
3M	D	16/02/17	00:00:00	181.9000000	183.4600000	181.6700000	183.4300000	103222
3M	D	17/02/17	00:00:00	183.4800000	183.5400000	182.6300000	182.9400000	87294
3M	D	21/02/17	00:00:00	183.1900000	183.6200000	182.1100000	183.3700000	68223
3M	D	22/02/17	00:00:00	183.2600000	186.1100000	183.2600000	186.1000000	49170
3M	D	23/02/17	00:00:00	185.9100000	187.4500000	185.8300000	187.2000000	141139
3M	D	24/02/17	00:00:00	186.9900000	188.3100000	186.3000000	187.3200000	96283
3M	D	27/02/17	00:00:00	187.3500000	187.4950000	186.4600000	186.9300000	74180
3M	D	28/02/17	00:00:00	186.7300000	187.4000000	186.3100000	186.3500000	96783
3M	D	01/03/17	00:00:00	188.2000000	190.5100000	188.1800000	189.9600000	148111
3M	D	02/03/17	00:00:00	189.4600000	190.1000000	189.0300000	189.8500000	93659
3M	D	03/03/17	00:00:00	190.1100000	190.1700000	188.5600000	189.2900000	81987
3M	D	06/03/17	00:00:00	188.6000000	189.1900000	188.3100000	188.9100000	74236
3M	D	07/03/17	00:00:00	188.9200000	189.2400000	188.3000000	189.0500000	64468
3M	D	08/03/17	00:00:00	189.7200000	190.1700000	188.9900000	189.5500000	64728
3M	D	09/03/17	00:00:00	189.2400000	190.3800000	189.1700000	189.9500000	91846
3M	D	10/03/17	00:00:00	190.9500000	191.2300000	190.0900000	191.2000000	100963
3M	D	13/03/17	00:00:00	191.4450000	191.9600000	190.5100000	191.5000000	98590
3M	D	14/03/17	00:00:00	190.8200000	191.4200000	189.1700000	190.3800000	114599
3M	D	15/03/17	00:00:00	190.0700000	191.8600000	189.8700000	191.2400000	133410
3M	D	16/03/17	00:00:00	191.1000000	191.6200000	189.6500000	190.2600000	107198
3M	D	17/03/17	00:00:00	191.4800000	192.2300000	190.3700000	192.2300000	109546
3M	D	20/03/17	00:00:00	192.4800000	193.4800000	192.3500000	193.0200000	108956
3M	D	21/03/17	00:00:00	193.0800000	193.4400000	191.5100000	192.1000000	92196
3M	D	22/03/17	00:00:00	192.3000000	192.8800000	190.4700000	192.2000000	94501
3M	D	23/03/17	00:00:00	191.8900000	192.9700000	191.2900000	192.1300000	53451
3M	D	24/03/17	00:00:00	192.0800000	192.6100000	190.9300000	191.5900000	65419
3M	D	27/03/17	00:00:00	190.6600000	190.7600000	189.1900000	190.5300000	84186
3M	D	28/03/17	00:00:00	190.1300000	191.4800000	189.7100000	191.0300000	110293
3M	D	29/03/17	00:00:00	190.7000000	191.2800000	190.3000000	190.6900000	88565
3M	D	30/03/17	00:00:00	190.8200000	191.4800000	190.2000000	191.2600000	86157
3M	D	31/03/17	00:00:00	191.3100000	192.3800000	191.0400000	191.3500000	71808
3M	D	03/04/17	00:00:00	191.5600000	191.9500000	189.9500000	190.7500000	94323
3M	D	04/04/17	00:00:00	190.7100000	190.9300000	189.8200000	190.1900000	63908
3M	D	05/04/17	00:00:00	191.0800000	192.3700000	190.1300000	190.2400000	68789
3M	D	06/04/17	00:00:00	190.5200000	190.8100000	189.5100000	189.8900000	80020
3M	D	07/04/17	00:00:00	189.5200000	190.5600000	189.5200000	189.9800000	45287
3M	D	10/04/17	00:00:00	190.1600000	190.4900000	189.3600000	189.7100000	103976
3M	D	11/04/17	00:00:00	189.1300000	190.0600000	189.0500000	190.0600000	92912
3M	D	12/04/17	00:00:00	190.2600000	190.3800000	189.4300000	189.6800000	61125
3M	D	13/04/17	00:00:00	189.4800000	189.8300000	188.6500000	188.6500000	114024
3M	D	17/04/17	00:00:00	189.3100000	190.3600000	189.3100000	190.3600000	73694
3M	D	18/04/17	00:00:00	189.8900000	190.7700000	189.6900000	190.2600000	83170
3M	D	19/04/17	00:00:00	190.8600000	191.1300000	189.5600000	189.7900000	71251
3M	D	20/04/17	00:00:00	190.2100000	192.1100000	189.9400000	191.1600000	92179
3M	D	21/04/17	00:00:00	191.2000000	191.6000000	190.6100000	191.5000000	102530
3M	D	24/04/17	00:00:00	193.0600000	194.4400000	193.0600000	194.2300000	148207
3M	D	25/04/17	00:00:00	193.7700000	195.5850000	192.3900000	195.1300000	187845
3M	D	26/04/17	00:00:00	195.7000000	196.8900000	195.0000000	195.0200000	127464
3M	D	27/04/17	00:00:00	195.4300000	196.5000000	195.4300000	196.1100000	100647
3M	D	28/04/17	00:00:00	196.2950000	197.1000000	195.5600000	195.7900000	67689
